Date,Open,High,Low,Close,Volume,Name
2018-05-04,288.2200491414254,288.87309200494667,287.6732288467993,288.46117870867016,13840223,IBM
2018-05-07,286.03035190364386,287.40571666519713,285.02105586904804,287.3826028843094,30312233,IBM
2018-05-08,287.6212033293247,289.40439019386,287.24566915835766,287.9119568337857,10033957,IBM
2018-05-09,285.42259087889283,286.96631770462005,285.37452321537137,286.3810105322311,24097481,IBM
2018-05-10,286.4083292069026,288.1007839480198,286.3695149679207,286.3710734013677,25041354,IBM
2018-05-11,287.8231908601012,288.2000527306489,287.69662280436216,288.0774773167271,11212017,IBM
2018-05-14,288.34200114573423,288.87546107128117,288.17949072335415,288.2900971199238,30659585,IBM
2018-05-15,282.608093155986,284.65090773875005,281.92755672483673,284.491557664885,19453420,IBM
2018-05-16,286.70270531054155,288.74297598743794,286.3320127268869,287.17812664789125,9300396,IBM
2018-05-17,284.61414862569717,286.62233630561354,282.1697665946639,286.14013839154836,22706133,IBM
2018-05-18,289.7034759949515,290.4409625777912,288.5997040039801,290.2058112240713,25094178,IBM
2018-05-21,285.70052432706564,286.1928737800396,285.441278162662,286.0890204967638,7619704,IBM
2018-05-22,286.77563472851324,287.0935669133027,286.10858255475983,286.25800078970497,15408018,IBM
2018-05-23,290.07951773417034,290.54142485885683,288.59099686361725,289.6889324174889,23796525,IBM
2018-05-24,282.9835234790331,284.1648900657126,282.97887677897023,283.22699831880277,5585571,IBM
2018-05-25,287.74127857973906,288.44005187259836,287.597302046425,287.88790631378083,27363666,IBM
2018-05-28,283.8378955011276,284.06180942371947,283.2915633352957,283.57044522880415,4185726,IBM
2018-05-29,286.54347837397694,286.893713488601,285.4647021482868,286.8310101021013,19547622,IBM
2018-05-30,288.7713557930605,289.58120178729087,288.2752652622004,289.2594352380416,13209501,IBM
2018-05-31,284.12208898757683,284.7548518159574,284.08340973052447,284.172157228538,4100538,IBM
2018-06-01,286.85648772162943,288.1948754355413,285.59888021970715,287.37825920333904,17017852,IBM
2018-06-04,289.22039995986734,291.1262327699369,288.2958464709708,289.6881805211327,12349424,IBM
2018-06-05,290.7661622037748,291.5194411025476,290.21710043040935,290.39803778115726,28024444,IBM
2018-06-06,288.45766596680744,288.69905760722224,286.6353380348205,287.8402664303323,22514848,IBM
2018-06-07,286.3113951473028,286.3556637047933,284.4842183988544,284.95987980096925,12224899,IBM
2018-06-08,287.19334757377555,287.691248676221,286.5454071030438,286.734821213307,16577103,IBM
2018-06-11,285.52777240722116,287.9189246156274,284.9818932858722,284.9917073681976,23905141,IBM
2018-06-12,285.8558051701268,286.52982167016984,285.21010388320633,285.62587815220803,13252050,IBM
2018-06-13,290.5865822694764,290.8887336034931,290.47041547848744,290.63178855861725,26129349,IBM
2018-06-14,290.65348653989395,290.95630034336267,289.34861619232584,290.065957421699,4601357,IBM
2018-06-15,290.78514879772325,290.90673424570275,290.3874099187203,290.65981870392733,29510608,IBM
2018-06-18,286.901960142235,287.63488046847135,286.4205922750897,287.1501160690262,7370011,IBM
2018-06-19,287.6721841441426,288.60031898854623,286.4345276184127,286.45180085593336,18601104,IBM
2018-06-20,291.7959597522265,293.3551391308549,290.9833442625036,291.6007701242884,30320430,IBM
2018-06-21,290.8144565408061,292.51065297868587,290.1072578053177,292.0681586720779,2316498,IBM
2018-06-22,291.74017082680945,292.507307721157,291.46144584553815,291.90205357838784,19203956,IBM
2018-06-25,290.5207878844836,290.76879314887464,289.6076601867506,290.11307047411054,17966623,IBM
2018-06-26,290.76195120724515,291.5410492839542,289.97058671996024,290.5665842321056,9030762,IBM
2018-06-27,285.7390321928148,285.78721561524964,285.45504374853635,285.5110295486468,26646638,IBM
2018-06-28,289.72570514198463,290.7411892571733,289.6205578195901,290.13831056791577,4574991,IBM
2018-06-29,290.9846635001281,291.5833483993375,290.5533276066191,291.1203013382262,4473323,IBM
2018-07-02,289.2484256881788,289.72507682852654,288.7856943980379,289.3574523745627,22485623,IBM
2018-07-03,283.8944990990662,284.13755181761474,283.44769456338287,284.0374161522804,21098061,IBM
2018-07-04,289.37260308406616,290.0255951069604,287.96782531458325,288.42527841498526,10534761,IBM
2018-07-05,289.0229377024822,289.33962616309407,288.19337835270005,289.3065116970702,454289,IBM
2018-07-06,287.2845185831047,287.45781851912307,287.01088960975113,287.24819908916095,13912938,IBM
2018-07-09,290.3911940180577,290.8381635383431,289.8016450323068,290.57994383355526,30456513,IBM
2018-07-10,286.64863682342093,288.6459779558504,286.44051355839287,288.2282673751679,13711822,IBM
2018-07-11,289.9174381767124,290.0202876875274,289.60634192952017,289.7334859206088,12155237,IBM
2018-07-12,288.9713066080568,289.0778935471332,288.5172111278566,288.8723534715888,7971868,IBM
2018-07-13,288.99181853027295,289.0676943626775,288.1229533951208,288.66116980007973,23687510,IBM
2018-07-16,285.6959822458926,287.0661722797019,284.95816469703186,285.3950198567746,5279335,IBM
2018-07-17,290.3779327200003,290.69131348884116,290.2270270125711,290.64191735040475,25663853,IBM
2018-07-18,288.6755626614159,289.6262888891877,287.5834726764928,289.04706117154825,8639937,IBM
2018-07-19,288.7567604060293,288.8921234011333,288.17430769531654,288.5099799315666,26915138,IBM
2018-07-20,289.31022443141694,289.6132206657008,289.02759403407464,289.5529571355348,28070539,IBM
2018-07-23,292.45200290711256,294.2763219296006,290.5528611814268,291.88074104363267,12289806,IBM
2018-07-24,288.8877196745164,290.13859462714106,288.2641797015881,289.57189494402877,21281893,IBM
2018-07-25,291.3409514466555,291.61988900090876,290.82356600063474,291.2999715434778,15482216,IBM
2018-07-26,292.8904721631813,293.49427610156755,291.8206473605812,293.21073428631865,23115011,IBM
2018-07-27,290.85917373604184,290.9028559212242,290.3542679960118,290.68690999827925,6824197,IBM
2018-07-30,290.8869344604116,290.97999731307397,290.4767347176672,290.61141253157405,9308067,IBM
2018-07-31,291.6961529018225,292.5992327703431,291.26873140324386,291.2864465772883,12077460,IBM
2018-08-01,287.76419711539984,287.78980829928986,286.1872694258458,286.7575830807066,25772566,IBM
2018-08-02,292.38660625647657,292.56948115685424,290.7136189932003,291.0583378481907,17943151,IBM
2018-08-03,290.15117318905936,290.4754885223022,289.5723066983709,290.2849599133944,19260413,IBM
2018-08-06,294.3843415704505,294.8222521232201,293.46653816699234,293.68526788289216,28476120,IBM
2018-08-07,290.13718202498234,290.26487812130495,289.64736897404845,290.1032102466625,7376214,IBM
2018-08-08,288.42861105631374,289.416439165822,287.726506264555,289.0889227725528,27653419,IBM
2018-08-09,292.86611751914813,293.3101932973241,290.83008253869724,292.82158486880974,16952933,IBM
2018-08-10,291.17800093229596,291.4220312850633,290.3291552269695,291.30652817338176,26045491,IBM
2018-08-13,292.03032289950113,292.44103493761594,290.3754909304075,291.13513612417756,23453722,IBM
2018-08-14,289.6290508187707,290.90265749761403,288.58694566742594,289.9963225639719,18601352,IBM
2018-08-15,292.50484108153154,293.85968178284713,292.22153737422593,293.81544629835577,888289,IBM
2018-08-16,292.37072964815536,293.0884775602541,291.2546069622486,291.67097891627407,25050189,IBM
2018-08-17,293.6174336595476,293.7287515906067,293.0616617486751,293.5268531198008,18453611,IBM
2018-08-20,288.4700816383098,290.27765632390793,287.57107921117347,288.2998134908085,8028891,IBM
2018-08-21,289.1598969146314,289.30454872294445,288.71023494917387,289.13900014561614,23123189,IBM
2018-08-22,289.28080576470506,289.81214849315023,289.216959984223,289.6315443232764,24434940,IBM
2018-08-23,293.02303467655264,293.0439906749691,292.6145227239627,293.00641841751155,20121287,IBM
2018-08-24,292.18071888628685,293.4771107518045,291.80235794933066,292.8242960803354,7248776,IBM
2018-08-27,289.71331153182615,290.70198267769416,288.8352371648293,290.5483160787602,12004216,IBM
2018-08-28,293.5583523877236,293.72672414660656,292.919369409406,293.28770196101976,3589253,IBM
2018-08-29,293.06084423427603,294.9285800851724,291.9749634830046,293.19031281169856,1606436,IBM
2018-08-30,290.60554318079915,290.92265448970363,289.33327678283365,290.5426475908236,30316759,IBM
2018-08-31,290.2970802704138,291.98673152556097,289.8160350956153,290.66870267641536,6011606,IBM
2018-09-03,291.31292397310926,292.0560433887389,290.3218713724389,291.957356051138,15836880,IBM
2018-09-04,294.5898120065055,294.59275791608064,293.745818234973,293.786772228784,7617742,IBM
2018-09-05,293.8942499627903,294.08191496618747,292.9325641790413,293.032986685447,1862169,IBM
2018-09-06,294.7747729528579,295.8902711254461,293.4358586473491,294.204159638929,12138333,IBM
2018-09-07,292.7267379452079,293.5042184340936,290.51358205375453,291.7892000341388,3631978,IBM
2018-09-10,293.0161099354169,293.3352229171363,292.376008640892,293.26154331977887,12325787,IBM
2018-09-11,294.89728481205094,295.41578921547926,294.3196711648883,295.1809024833266,25586453,IBM
2018-09-12,292.9947597137663,293.5000864649102,291.4196584421377,292.58746543146555,23311611,IBM
2018-09-13,291.15075019700845,291.5608681725299,289.7957747988975,290.0705584179896,29659510,IBM
2018-09-14,293.8325091077959,294.1761585317812,293.76932940012335,293.77785895969555,16081903,IBM
2018-09-17,293.4541285031972,295.04254377505,293.26753932375686,293.7195763141659,28185712,IBM
2018-09-18,294.9273839061564,296.4814606349726,292.72855717638777,296.32913682523633,17194187,IBM
2018-09-19,293.18210488758734,294.8925310677835,292.46579813628966,292.65581966739956,7969871,IBM
2018-09-20,294.0015676358388,294.2715524625605,292.7039226821566,292.79968737776136,12169089,IBM
2018-09-21,294.07273738354536,294.81459935107347,293.52405420308924,294.55305645146575,30438630,IBM
2018-09-24,292.66617899686486,293.8651802160367,291.3615368876614,291.665144117626,9326563,IBM
2018-09-25,291.9613067326696,293.5034462404281,291.3610318291394,292.3535154812913,14695490,IBM
2018-09-26,292.0409970520868,293.0706477654088,290.9597458499308,290.992794496934,28931008,IBM
2018-09-27,294.99836783249975,295.1327925256447,294.8421491269148,294.97049768242664,24529586,IBM
2018-09-28,293.9064919445109,294.43050703302265,293.34528703053314,294.0552016074061,15402055,IBM
2018-10-01,295.88199201565686,296.9495919823701,294.1293024747026,294.8847851542538,27678931,IBM
2018-10-02,291.91347253815337,293.2187225198999,290.638873618625,292.90755003550095,7052185,IBM
2018-10-03,293.29535878453294,296.249719570489,292.98345960155496,293.0196218998331,8023366,IBM
2018-10-04,293.0346123146244,294.6811466915279,292.7157117887406,294.43835010312404,1283519,IBM
2018-10-05,295.6684275878863,296.76329817223075,294.55456829510894,296.7349907742306,10791811,IBM
2018-10-08,292.5825125893655,294.1548725846044,291.9253777508105,293.14027146597,15767074,IBM
2018-10-09,294.38101354978807,294.5958153744973,293.4907981045977,294.1019522448242,16656666,IBM
2018-10-10,298.33664963673425,298.81128453969563,296.84612013557347,298.71415254080193,23009708,IBM
2018-10-11,295.7421802514679,295.95157514836524,294.66370064911024,295.93208195033037,12599785,IBM
2018-10-12,292.11785176139756,292.1238252885516,291.9017568238896,292.0945179677881,14753857,IBM
2018-10-15,290.089835322323,290.8253782350264,289.87753319627114,290.00208765945393,17823245,IBM
2018-10-16,292.4065296742506,293.12630602690655,292.33384578833056,292.76220667522244,26819107,IBM
2018-10-17,290.13096083722326,290.8269549028743,287.6706303542256,288.3875009634104,8378016,IBM
2018-10-18,293.8621994240559,294.109540174652,293.48154744336273,293.717066501866,19472641,IBM
2018-10-19,300.7456223950225,300.8077740071773,299.63739800278705,300.3403641446409,12577767,IBM
2018-10-22,291.46784811222875,292.0083018098898,291.1842843519246,292.00150512649077,1728492,IBM
2018-10-23,294.9731226290374,295.6559903484104,294.0387836992827,294.7423692260814,24073294,IBM
2018-10-24,291.94263546799476,292.4313440442799,290.66445510236275,291.8275456174352,7688236,IBM
2018-10-25,295.8864398870163,296.70253199314874,295.05137178103024,295.90732215173364,28484847,IBM
2018-10-26,296.11574017694477,296.34917846872463,295.98497703851655,296.18852187871113,22411798,IBM
2018-10-29,293.71185786350406,294.14890599296393,293.02892099530834,293.58363632945486,5597045,IBM
2018-10-30,293.3623643638998,295.0448911593742,292.6774916201184,293.5916037087023,26089149,IBM
2018-10-31,293.13516218170076,294.0228681665466,292.13405644219773,292.70538293612344,6210344,IBM
2018-11-01,294.2454070240289,295.47746815682683,293.5083553916781,295.38515672641324,18501526,IBM
2018-11-02,294.198907856186,295.6280535206216,293.47387295966746,294.14079902225564,18959921,IBM
2018-11-05,292.5720674917447,293.03114217991583,292.4959369975348,292.8241067213471,19538162,IBM
2018-11-06,291.7455758486882,291.7723507739541,291.47965695260154,291.70058213247484,11293349,IBM
2018-11-07,295.81034113399414,296.0864854173076,295.02108995686973,295.8510085283483,20270529,IBM
2018-11-08,298.34709237370714,300.00903779382594,298.25027604460104,298.42907076494316,3095052,IBM
2018-11-09,293.30260498018623,294.1071282079331,292.7299644469259,293.60438195119866,17372522,IBM
2018-11-12,298.3914477921958,298.92717394049686,297.73904965732174,298.04569295358993,24287127,IBM
2018-11-13,293.4467149329837,294.3442627321995,293.36689095903705,293.72921315772686,4043115,IBM
2018-11-14,295.24958553085224,295.28782292555934,295.2465841897407,295.2667542156771,15050949,IBM
2018-11-15,296.1367885906091,296.3769085433277,295.3845626016182,296.08438988288833,21881472,IBM
2018-11-16,297.2953665218303,297.8327844166683,296.8195178754581,297.7785595513599,1255267,IBM
2018-11-19,297.9935731697579,298.04734122536627,296.76416029091047,297.5380429162038,22525599,IBM
2018-11-20,294.1205666370933,295.72916742202557,292.42980733245804,293.3510226660211,26144845,IBM
2018-11-21,297.3694728669958,299.01058666084975,295.1379543238725,295.27432607978676,2343292,IBM
2018-11-22,295.9316818092962,296.2328149525111,295.4592626566025,295.55229489788,4142637,IBM
2018-11-23,297.2850913734485,297.51974170274417,296.90579302072376,296.9426718026107,22708761,IBM
2018-11-26,296.58170214219047,296.58611797750245,295.71472911462763,295.95340554613205,762813,IBM
2018-11-27,294.4894630669776,294.80816810757165,292.99937698924515,294.4989654663523,2066066,IBM
2018-11-28,296.62602381678033,297.5651134007784,296.6100550142271,297.34418013650924,7978876,IBM
2018-11-29,293.186975733708,293.19588207553835,291.166072299425,292.284203412083,27228467,IBM
2018-11-30,297.2219608824715,297.874440334074,296.3316779957077,297.82125065484354,23228156,IBM
2018-12-03,298.2854735061442,298.54848404617667,298.1193389612764,298.36924426224,1064635,IBM
2018-12-04,294.45604387333407,295.94833503220195,293.248775296297,295.3331670130424,7207679,IBM
2018-12-05,296.1017432517301,296.72182887736625,294.9830593318785,296.68206986138534,21754692,IBM
2018-12-06,296.50378810160544,297.372360831569,296.47462852729785,296.8809867940464,19228289,IBM
2018-12-07,293.7330181335845,294.88475290230133,293.06876025959684,293.77618212403553,24186423,IBM
2018-12-10,297.46055666788345,300.7969540874482,297.0885427765155,298.9949166155386,5219106,IBM
2018-12-11,294.3243977557899,294.91324369679893,293.1064211744508,293.2246399208315,5594162,IBM
2018-12-12,295.26337774232496,295.6030498542073,294.7381393057203,295.12372034746915,29826985,IBM
2018-12-13,294.19441473145196,294.33922487194775,292.59863780027865,292.83218939562187,10057358,IBM
2018-12-14,298.34623663240063,299.2696975368657,297.61450874959615,298.26763210751574,28252566,IBM
2018-12-17,299.2830153858666,301.4443741635303,298.7959539447415,300.70888178076103,22733946,IBM
2018-12-18,295.50341077518243,296.2966030120403,294.11708242234715,296.2709661708168,22779726,IBM
2018-12-19,297.8803347070222,300.5863045078308,296.8852254751003,300.4723935087143,17133142,IBM
2018-12-20,296.80219287056246,297.97923065586224,296.77633133689835,297.62709864191993,22154104,IBM
2018-12-21,299.25225241526203,299.70178679544955,298.762287067359,299.0140937027515,3050807,IBM
2018-12-24,294.39529854132604,295.0851962832088,293.7379134967887,294.54291479830874,19350939,IBM
2018-12-25,298.4239111466243,299.7579402585845,297.93803299495596,299.744718342568,10147041,IBM
2018-12-26,298.0757648842352,298.27884521145734,298.0674676161722,298.2726898024028,6211277,IBM
2018-12-27,295.46880261178205,295.9748726884154,294.99133154614447,295.88171442002584,23957672,IBM
2018-12-28,298.0259593852362,301.0809258679058,296.9359347422507,297.4411864937488,20127991,IBM
2018-12-31,298.2496188966598,299.0768557887481,296.9905897854496,297.11104625514974,14289327,IBM
2019-01-01,299.2030936811876,300.01441058231234,297.92231045061743,298.61727457741233,28667386,IBM
2019-01-02,297.1752753948939,298.6358726154822,297.1298992577089,297.26729294493555,27963628,IBM
2019-01-03,299.9655689880748,300.53310233361725,297.8809762782994,299.73180902148124,24887955,IBM
2019-01-04,297.5264652222077,298.4927733934685,296.4297269144277,296.6139641607164,22030955,IBM
2019-01-07,294.16699016418124,294.59090244575486,293.99593146524734,294.2606585894792,11591708,IBM
2019-01-08,294.9777746329566,296.39199328801,293.27778682117025,295.649593745976,25876556,IBM
2019-01-09,301.1370769654755,301.38938422520664,300.39892155754194,300.5462695076948,18629862,IBM
2019-01-10,299.3299482704157,299.6346977843025,297.81220372103246,299.04293323213057,4905407,IBM
2019-01-11,302.3808893045266,302.65175129126004,301.2868202343596,301.3871191978558,7605967,IBM
2019-01-14,299.7227897738839,299.7370934133934,299.6082316013227,299.6710972337444,30473475,IBM
2019-01-15,297.68584789890605,297.9951217966692,296.90466355927464,297.9602016550261,8135723,IBM
2019-01-16,294.3363326505074,294.4581996046144,293.15598685412476,293.5374184890191,30248437,IBM
2019-01-17,298.8945927563185,299.0782167678953,298.5024723535529,298.8673207964872,28057283,IBM
2019-01-18,299.3904610682444,301.1382683637181,299.09398874030916,301.0822258417481,26255959,IBM
2019-01-21,297.6434199782455,298.21547479632034,297.06381546580127,298.0273746013158,4745935,IBM
2019-01-22,300.3800569039812,300.548802841034,299.0984059379498,299.89263351482384,1970394,IBM
2019-01-23,299.3940855259746,299.942347617595,298.34963565991313,299.65991952942846,928324,IBM
2019-01-24,301.9826399946115,302.0251964935983,300.31061695911785,301.15510135335524,14642838,IBM
2019-01-25,299.7983927718396,300.2417935324853,298.0227337661942,300.1787850815069,27663021,IBM
2019-01-28,300.55240368212066,300.93200159437833,300.003343952832,300.9156263466675,8827860,IBM
2019-01-29,300.7614233477942,300.8800432044861,300.0083691700305,300.0960152736071,17596275,IBM
2019-01-30,298.66769152374735,299.485269474962,298.5534687750387,299.0266678238916,4220691,IBM
2019-01-31,300.20779796590386,300.4772867621905,299.05729280495933,299.45236080475814,13315302,IBM
2019-02-01,301.30475907264605,302.8782562167809,301.1392861919931,302.7243543057516,3970504,IBM
2019-02-04,300.6239097684527,301.0323471433591,299.93675430234345,300.59815837132174,11030976,IBM
2019-02-05,298.5951386241296,299.7568983813869,298.45091849051073,299.4556130311932,13241746,IBM
2019-02-06,300.84155057276894,301.20247262555574,299.78251800002033,300.3728907443019,10848285,IBM
2019-02-07,301.8926741010251,302.40781892686215,301.4260473275614,301.49779101452225,1024291,IBM
2019-02-08,299.92920103020884,300.91790025873615,298.9236859288925,300.68670219223094,22172620,IBM
2019-02-11,297.63249867897133,298.0057411546757,297.50348891890303,297.8783041172453,745505,IBM
2019-02-12,298.1320157481238,299.1694018224681,298.1005598493507,299.1123489678507,26199344,IBM
2019-02-13,301.736984409572,302.0294717164688,301.42334916039744,301.83150025751615,15425285,IBM
2019-02-14,300.8278355344214,301.00719717002886,299.6569296799547,300.4248514585163,28494845,IBM
2019-02-15,297.55421439561354,298.0785834671686,297.37941579813673,297.3865384607009,13313622,IBM
2019-02-18,303.80879061234174,304.69780522034915,303.0260276982624,304.65491852500855,11408651,IBM
2019-02-19,303.1770720024198,303.2200507582081,302.1500753111181,302.26424708584716,11022531,IBM
2019-02-20,296.2251274128936,296.845692974228,296.16801721884076,296.5088262610034,18512526,IBM
2019-02-21,301.1480004574781,301.626957090722,300.5482717860664,301.15298865961773,18827838,IBM
2019-02-22,302.75361129489124,304.0069187682212,301.26595085545887,301.73590090291106,9064284,IBM
2019-02-25,295.10207678800646,295.6540391154784,294.59593962398463,295.65181791692834,21057495,IBM
2019-02-26,300.5242378540626,301.5958505377514,298.4985999293063,301.1412410143796,17310248,IBM
2019-02-27,300.36153877742356,301.0812822104986,299.6275202601859,300.7657043289788,24018958,IBM
2019-02-28,300.23985274682946,301.330461933118,299.3025962795986,300.36415413649786,11065928,IBM
2019-03-01,300.3065241736983,301.23787438792243,299.9141343150102,300.38259486275547,21045355,IBM
2019-03-04,300.9462027666461,301.9082913466342,300.92996924847444,300.9823042833365,26658065,IBM
2019-03-05,304.40214564502577,305.320743273496,303.4371008412982,304.87465045924,25522089,IBM
2019-03-06,300.6113695109091,301.3126209081205,298.4569064743832,300.255358516081,10066655,IBM
2019-03-07,302.8644411697289,303.5896401114599,302.46468546348746,302.50969736463674,16636464,IBM
2019-03-08,303.197649389917,304.3655412001548,303.1773032862506,304.21340312319523,5797691,IBM
2019-03-11,301.95241064093784,303.4385567183,301.15661995639124,302.76732610309466,7115372,IBM
2019-03-12,303.2798181351743,304.3984358235353,303.06490542871484,303.55969655328585,17797776,IBM
2019-03-13,300.00425920506984,300.19700204490164,299.3296012083102,299.530893539846,2893158,IBM
2019-03-14,295.99607695124246,296.7573555838039,295.64844826989605,296.68035476919545,14191423,IBM
2019-03-15,301.3707706382709,302.70390026145895,299.9732057186609,302.2763902181973,2802988,IBM
2019-03-18,301.7290556142623,303.02006315031,300.52659546222793,302.755675754026,2045648,IBM
2019-03-19,305.429390743299,307.36183125856286,305.41475825609484,307.1839177643769,25781016,IBM
2019-03-20,300.64654973829164,301.0575270713257,300.61159271464265,300.9070437661868,18820669,IBM
2019-03-21,298.07978898298,299.0250831736421,297.1770677413065,297.39798312546884,16633158,IBM
2019-03-22,303.3330637065027,303.80409852925663,302.59554030828866,303.7283248834715,5426437,IBM
2019-03-25,301.3797840800714,301.5909377159289,299.85104510534336,300.84831878043076,3940840,IBM
2019-03-26,299.9868505831437,300.09928057421536,299.62465055846485,299.73312793108596,16284552,IBM
2019-03-27,301.9014130682821,302.27342743478164,301.2249884272061,301.4870439530783,6004846,IBM
2019-03-28,301.0383334742437,301.7513988911817,299.60716008163297,300.9325753160254,28004990,IBM
2019-03-29,301.0549657510829,301.2856001490612,300.2821660292047,300.49435476694816,20900861,IBM
2019-04-01,300.1918545623785,300.2372177804699,299.54246317466715,300.1918113405362,12647629,IBM
2019-04-02,302.27080347655436,303.77287336098595,302.11477326763674,302.41898734989115,26879147,IBM
2019-04-03,301.6160645690015,303.8038190223741,301.06452669141555,303.11079007376935,9661075,IBM
2019-04-04,301.95825141862485,302.0936042174529,301.0654368477269,301.2229668177043,11831525,IBM
2019-04-05,299.0378196690076,301.6825614194905,298.9751383841224,298.9793683386155,3392141,IBM
2019-04-08,299.76648272688374,300.40817118034596,299.69611922525854,299.9123504725792,2837729,IBM
2019-04-09,305.7137165721082,306.4429466806928,303.92816191156396,305.2663100896077,4854060,IBM
2019-04-10,303.7421380870833,303.9794803757537,302.07402789948054,303.14386903414885,15002472,IBM
2019-04-11,303.04712148951086,303.3209076470062,302.064893475941,302.6940175230102,14975381,IBM
2019-04-12,302.109565807518,302.8667724194836,300.42818751589294,302.64874420833814,26650777,IBM
2019-04-15,303.26977543600026,303.63944550593567,302.3971980046774,303.565726451428,30285015,IBM
2019-04-16,302.8097714624315,303.9827104389524,302.6790734814361,303.6517849337076,29771472,IBM
2019-04-17,299.3366034065143,300.0555496770985,299.133301355914,299.43537648751027,1739296,IBM
2019-04-18,302.85643743660796,303.33473777218427,301.7044127140158,302.23856388167803,20680909,IBM
2019-04-19,303.20351375595936,303.7090289685919,302.2603355454864,303.69849457390666,30122732,IBM
2019-04-22,307.19808827689934,308.3730035121762,307.04630321572563,307.30569377686277,3597402,IBM
2019-04-23,303.30350636695437,305.5103247450371,303.0851203690552,303.5949187326664,21604275,IBM
2019-04-24,305.40852287377675,306.5891281171897,303.7075030999515,304.30626945032435,7569713,IBM
2019-04-25,303.73371039551074,304.2141670601382,303.4678194071689,303.5818346594066,18017633,IBM
2019-04-26,304.32607434026244,305.893800831324,303.98701528348283,304.4087165664888,4412497,IBM
2019-04-29,302.48348383044487,302.93153109915875,302.05517807549364,302.1430820971427,27577114,IBM
2019-04-30,306.80452335665854,308.0560151873421,305.87542050382876,307.9630286783073,14382755,IBM
2019-05-01,303.68649044563836,303.9138333492671,303.63101449055836,303.667514492854,28453617,IBM
2019-05-02,301.77475843397275,301.91918549122016,301.20904724627246,301.38883279617033,4615043,IBM
2019-05-03,304.58284234873224,304.9175040298837,304.2802415456752,304.3495961744053,27134166,IBM
2019-05-06,304.3501181028275,305.54681914597694,302.99683483307007,305.0618931524235,5918261,IBM
2019-05-07,308.04486449113324,308.8384679627672,307.98970506728983,308.1074638185675,29350116,IBM
2019-05-08,302.74599557833756,303.06876426985536,302.397408441298,302.76794891423356,15916371,IBM
2019-05-09,302.8994235794171,303.48772420490343,301.9297119245023,302.62762385095806,24039259,IBM
2019-05-10,302.22156931799907,304.24044075963184,301.5886059076294,304.23508682182285,13267549,IBM
2019-05-13,305.77966763128546,306.3798137850369,305.3221813087883,306.0837824892235,30396430,IBM
2019-05-14,305.01528998880696,306.08138884641147,304.89427671872556,305.2635111386281,24589021,IBM
2019-05-15,302.1021017671057,304.2612455932619,299.553312385753,302.40447545826,900525,IBM
2019-05-16,306.41997850854875,306.76099597670975,305.4822879384806,306.37927362620934,11090223,IBM
2019-05-17,301.152010468215,301.82031469496917,300.6268681723666,301.2865953333152,24760817,IBM
2019-05-20,306.08696133217813,307.25480273305317,304.7023343571416,306.71990661717405,6038026,IBM
2019-05-21,303.70003404576914,303.7372696802499,302.591020662601,303.6471616618898,11675980,IBM
2019-05-22,306.2436699393803,308.4018962440499,305.55972039283745,306.1532443264902,12430828,IBM
2019-05-23,308.6449825455827,309.07883480797716,307.8938153601656,307.9484775820435,5809666,IBM
2019-05-24,305.22390871097906,305.84687483889854,304.9224305068269,305.5555554604845,30455727,IBM
2019-05-27,305.6328177200172,305.9813312624148,304.96476596766416,305.2434358758572,2873897,IBM
2019-05-28,301.5658618253732,302.6554180448154,301.40382585918826,301.99780788825905,11403358,IBM
2019-05-29,300.9522392741668,302.7778608456203,300.67838923138754,301.5611275243399,1524425,IBM
2019-05-30,305.973250217463,306.59938729220755,304.3646487663863,306.4631742535989,9705187,IBM
2019-05-31,304.36613734205,305.1615271808864,302.434886994502,302.6544079595427,18258597,IBM
2019-06-03,305.3335055205013,305.606439370767,305.12075372353814,305.530348702185,26995686,IBM
2019-06-04,306.2191504367086,306.8112314930952,306.1663952249189,306.3028141106363,18124147,IBM
2019-06-05,302.6056396459153,303.841062911517,302.55470786282825,302.6185961072136,9060105,IBM
2019-06-06,309.1588977806558,311.53245545118705,306.519539452262,308.407859964681,8430642,IBM
2019-06-07,306.11457742058417,307.54581894394465,305.526735000708,306.5156285432955,15520312,IBM
2019-06-10,308.4506944263075,309.1975214266698,306.457141816404,308.64209601961744,7834751,IBM
2019-06-11,305.6157091546701,307.99218566475946,305.4976301586187,306.086360496006,1291562,IBM
2019-06-12,306.0678691460737,306.0804806747082,305.8820192786499,305.89464344749325,15535689,IBM
2019-06-13,308.6154576491396,309.1340846347695,308.4793565830054,308.69602939566477,20713551,IBM
2019-06-14,304.4627414836899,305.81151003163654,303.6422536705739,303.97009672347025,23060544,IBM
2019-06-17,305.38251838372815,305.744206222126,304.0204054450342,305.34456430746934,8557529,IBM
2019-06-18,305.01463648905695,305.8943204554061,304.37937150110037,305.1939952963462,28217783,IBM
2019-06-19,304.55147181925395,304.9156053473015,303.28715679926165,303.42446555958674,8841516,IBM
2019-06-20,304.51666241250535,305.71279012658243,304.12885161098654,304.43716627164275,26683485,IBM
2019-06-21,308.89364659149714,310.1434161652937,308.27003857444697,309.08193373947313,21020454,IBM
2019-06-24,306.7463411756663,307.9925225059877,305.4945826456818,306.49514320819196,11552219,IBM
2019-06-25,308.18899382460614,308.49656646242545,307.85632166088095,308.27709385653577,9354317,IBM
2019-06-26,305.25332979351003,305.7165945642492,304.1504360189251,304.1600361685527,27093732,IBM
